63;272;Anggota Tim;Tarakan;2022;Utang PFK;LK
64;272;Anggota Tim;Tarakan;2022;Pendapatan Diterima Di Muka;LK
65;272;Anggota Tim;Tarakan;2022;Utang Belanja;LK
66;272;Anggota Tim;Tarakan;2022;Utang Jangka Pendek Lainnya;LK
67;272;Anggota Tim;Tarakan;2022;Piutang Pajak;LK
68;273;Anggota Tim;Provinsi Kaltara;2022;Kas di Kasda (termasuk kas FKTP);LK
69;273;Anggota Tim;Provinsi Kaltara;2022;Kas di Bendahara Pengeluaran;LK
70;273;Anggota Tim;Provinsi Kaltara;2022;Kas di Bendahara Penerimaan;LK
71;273;Anggota Tim;Provinsi Kaltara;2022;Kas Lainnya (termasuk kas BOS);LK
72;273;Anggota Tim;Provinsi Kaltara;2022;Piutang Retribusi;LK
73;273;Anggota Tim;Provinsi Kaltara;2022;Penyisihan Piutang retribusi;LK
74;273;Anggota Tim;Provinsi Kaltara;2022;Utang PFK;LK
75;273;Anggota Tim;Provinsi Kaltara;2022;Pendapatan Diterima Di Muka;LK
76;273;Anggota Tim;Provinsi Kaltara;2022;Utang Belanja;LK
77;273;Anggota Tim;Provinsi Kaltara;2022;Utang Jangka Pendek Lainnya;LK
78;273;Anggota Tim;Provinsi Kaltara;2022;Piutang Pajak;LK
79;274;Anggota Tim;Bulungan;2022;Penyisihan Piutang Pajak;LK
80;274;Anggota Tim;Bulungan;2022;Persediaan;LK
81;274;Anggota Tim;Bulungan;2022;Pendapatan Pajak Daerah;LK
82;274;Anggota Tim;Bulungan;2022;Lain-lain Pendapatan yang Sah;LK
83;274;Anggota Tim;Bulungan;2022;Belanja Barang dan Jasa;LK
84;274;Anggota Tim;Bulungan;2022;Belanja Hibah;LK
85;274;Anggota Tim;Bulungan;2022;Belanja Bantuan Sosial;LK
86;274;Anggota Tim;Bulungan;2022;Belanja Tidak Terduga;LK
87;274;Anggota Tim;Bulungan;2022;Transfer;LK
88;274;Anggota Tim;Bulungan;2022;Pendapatan Pajak Daerah;LK
89;274;Anggota Tim;Bulungan;2022;Lain-Lain Pendapatan Yang Sah;LK
90;274;Anggota Tim;Bulungan;2022;Beban Persediaan;LK
91;274;Anggota Tim;Bulungan;2022;Beban Jasa;LK
92;275;Anggota Tim;Malinau;2022;Penyisihan Piutang Pajak;LK
93;275;Anggota Tim;Malinau;2022;Persediaan;LK
94;275;Anggota Tim;Malinau;2022;Pendapatan Pajak Daerah;LK
95;275;Anggota Tim;Malinau;2022;Lain-lain Pendapatan yang Sah;LK
96;275;Anggota Tim;Malinau;2022;Belanja Barang dan Jasa;LK
97;275;Anggota Tim;Malinau;2022;Belanja Hibah;LK
98;275;Anggota Tim;Malinau;2022;Belanja Bantuan Sosial;LK
99;275;Anggota Tim;Malinau;2022;Belanja Tidak Terduga;LK
100;275;Anggota Tim;Malinau;2022;Transfer;LK
101;275;Anggota Tim;Malinau;2022;Pendapatan Pajak Daerah;LK
102;275;Anggota Tim;Malinau;2022;Lain-Lain Pendapatan Yang Sah;LK
103;275;Anggota Tim;Malinau;2022;Beban Persediaan;LK
104;275;Anggota Tim;Malinau;2022;Beban Jasa;LK
105;276;Anggota Tim;Nunukan;2022;Penyisihan Piutang Pajak;LK
106;276;Anggota Tim;Nunukan;2022;Persediaan;LK
107;276;Anggota Tim;Nunukan;2022;Pendapatan Pajak Daerah;LK
108;276;Anggota Tim;Nunukan;2022;Lain-lain Pendapatan yang Sah;LK
109;276;Anggota Tim;Nunukan;2022;Belanja Barang dan Jasa;LK
110;276;Anggota Tim;Nunukan;2022;Belanja Hibah;LK
111;276;Anggota Tim;Nunukan;2022;Belanja Bantuan Sosial;LK
112;276;Anggota Tim;Nunukan;2022;Belanja Tidak Terduga;LK
113;276;Anggota Tim;Nunukan;2022;Transfer;LK
114;276;Anggota Tim;Nunukan;2022;Pendapatan Pajak Daerah;LK
115;276;Anggota Tim;Nunukan;2022;Lain-Lain Pendapatan Yang Sah;LK
116;276;Anggota Tim;Nunukan;2022;Beban Persediaan;LK
117;276;Anggota Tim;Nunukan;2022;Beban Jasa;LK
118;277;Anggota Tim;Tana Tidung;2022;Penyisihan Piutang Pajak;LK
119;277;Anggota Tim;Tana Tidung;2022;Persediaan;LK
120;277;Anggota Tim;Tana Tidung;2022;Pendapatan Pajak Daerah;LK
121;277;Anggota Tim;Tana Tidung;2022;Lain-lain Pendapatan yang Sah;LK
122;277;Anggota Tim;Tana Tidung;2022;Belanja Barang dan Jasa;LK
123;277;Anggota Tim;Tana Tidung;2022;Belanja Hibah;LK
124;277;Anggota Tim;Tana Tidung;2022;Belanja Bantuan Sosial;LK
125;277;Anggota Tim;Tana Tidung;2022;Belanja Tidak Terduga;LK
126;277;Anggota Tim;Tana Tidung;2022;Transfer;LK
127;277;Anggota Tim;Tana Tidung;2022;Pendapatan Pajak Daerah;LK
128;277;Anggota Tim;Tana Tidung;2022;Lain-Lain Pendapatan Yang Sah;LK
129;277;Anggota Tim;Tana Tidung;2022;Beban Persediaan;LK
130;277;Anggota Tim;Tana Tidung;2022;Beban Jasa;LK
131;278;Anggota Tim;Tarakan;2022;Penyisihan Piutang Pajak;LK
132;278;Anggota Tim;Tarakan;2022;Persediaan;LK
133;278;Anggota Tim;Tarakan;2022;Pendapatan Pajak Daerah;LK
134;278;Anggota Tim;Tarakan;2022;Lain-lain Pendapatan yang Sah;LK
135;278;Anggota Tim;Tarakan;2022;Belanja Barang dan Jasa;LK
136;278;Anggota Tim;Tarakan;2022;Belanja Hibah;LK
137;278;Anggota Tim;Tarakan;2022;Belanja Bantuan Sosial;LK
138;278;Anggota Tim;Tarakan;2022;Belanja Tidak Terduga;LK
139;278;Anggota Tim;Tarakan;2022;Transfer;LK
140;278;Anggota Tim;Tarakan;2022;Pendapatan Pajak Daerah;LK
141;278;Anggota Tim;Tarakan;2022;Lain-Lain Pendapatan Yang Sah;LK
142;278;Anggota Tim;Tarakan;2022;Beban Persediaan;LK
143;278;Anggota Tim;Tarakan;2022;Beban Jasa;LK
144;279;Anggota Tim;Provinsi Kaltara;2022;Penyisihan Piutang Pajak;LK
145;279;Anggota Tim;Provinsi Kaltara;2022;Persediaan;LK
146;279;Anggota Tim;Provinsi Kaltara;2022;Pendapatan Pajak Daerah;LK
147;279;Anggota Tim;Provinsi Kaltara;2022;Lain-lain Pendapatan yang Sah;LK
148;279;Anggota Tim;Provinsi Kaltara;2022;Belanja Barang dan Jasa;LK
149;279;Anggota Tim;Provinsi Kaltara;2022;Belanja Hibah;LK
150;279;Anggota Tim;Provinsi Kaltara;2022;Belanja Bantuan Sosial;LK
151;279;Anggota Tim;Provinsi Kaltara;2022;Belanja Tidak Terduga;LK
152;279;Anggota Tim;Provinsi Kaltara;2022;Transfer;LK
153;279;Anggota Tim;Provinsi Kaltara;2022;Pendapatan Pajak Daerah;LK
154;279;Anggota Tim;Provinsi Kaltara;2022;Lain-Lain Pendapatan Yang Sah;LK
155;279;Anggota Tim;Provinsi Kaltara;2022;Beban Persediaan;LK
156;279;Anggota Tim;Provinsi Kaltara;2022;Beban Jasa;LK
157;280;Anggota Tim;Bulungan;2022;Piutang Transfer;LK
158;280;Anggota Tim;Bulungan;2022;Investasi Non Permanen (dana bergulir);LK
159;280;Anggota Tim;Bulungan;2022;Investasi Permanen (Penyertaan Modal Pemerintah);LK
160;280;Anggota Tim;Bulungan;2022;Tagihan Penjualan Angsuran;LK
161;280;Anggota Tim;Bulungan;2022;Kemitraan dengan Pihak Ketiga;LK
162;280;Anggota Tim;Bulungan;2022;Aset Tak Berwujud;LK
163;280;Anggota Tim;Bulungan;2022;Amortisasi Aset Tak Berwujud;LK
164;280;Anggota Tim;Bulungan;2022;Aset Lain-lain;LK
165;280;Anggota Tim;Bulungan;2022;Akumulasi Penyusutan Aset Lain-lain;LK
166;280;Anggota Tim;Bulungan;2022;kewajiban;LK
167;280;Anggota Tim;Bulungan;2022;Utang Transfer;LK
168;281;Anggota Tim;Malinau;2022;Piutang Transfer;LK
169;281;Anggota Tim;Malinau;2022;Investasi Non Permanen (dana bergulir);LK
170;281;Anggota Tim;Malinau;2022;Investasi Permanen (Penyertaan Modal Pemerintah);LK
171;281;Anggota Tim;Malinau;2022;Tagihan Penjualan Angsuran;LK
172;281;Anggota Tim;Malinau;2022;Kemitraan dengan Pihak Ketiga;LK
173;281;Anggota Tim;Malinau;2022;Aset Tak Berwujud;LK
174;281;Anggota Tim;Malinau;2022;Amortisasi Aset Tak Berwujud;LK
175;281;Anggota Tim;Malinau;2022;Aset Lain-lain;LK
176;281;Anggota Tim;Malinau;2022;Akumulasi Penyusutan Aset Lain-lain;LK
177;281;Anggota Tim;Malinau;2022;kewajiban;LK
178;281;Anggota Tim;Malinau;2022;Utang Transfer;LK
179;282;Anggota Tim;Nunukan;2022;Piutang Transfer;LK
180;282;Anggota Tim;Nunukan;2022;Investasi Non Permanen (dana bergulir);LK
181;282;Anggota Tim;Nunukan;2022;Investasi Permanen (Penyertaan Modal Pemerintah);LK
182;282;Anggota Tim;Nunukan;2022;Tagihan Penjualan Angsuran;LK
183;282;Anggota Tim;Nunukan;2022;Kemitraan dengan Pihak Ketiga;LK
184;282;Anggota Tim;Nunukan;2022;Aset Tak Berwujud;LK
185;282;Anggota Tim;Nunukan;2022;Amortisasi Aset Tak Berwujud;LK
186;282;Anggota Tim;Nunukan;2022;Aset Lain-lain;LK
187;282;Anggota Tim;Nunukan;2022;Akumulasi Penyusutan Aset Lain-lain;LK
188;282;Anggota Tim;Nunukan;2022;kewajiban;LK
189;282;Anggota Tim;Nunukan;2022;Utang Transfer;LK
190;283;Anggota Tim;Tana Tidung;2022;Piutang Transfer;LK
191;283;Anggota Tim;Tana Tidung;2022;Investasi Non Permanen (dana bergulir);LK
192;283;Anggota Tim;Tana Tidung;2022;Investasi Permanen (Penyertaan Modal Pemerintah);LK
193;283;Anggota Tim;Tana Tidung;2022;Tagihan Penjualan Angsuran;LK
194;283;Anggota Tim;Tana Tidung;2022;Kemitraan dengan Pihak Ketiga;LK
195;283;Anggota Tim;Tana Tidung;2022;Aset Tak Berwujud;LK
196;283;Anggota Tim;Tana Tidung;2022;Amortisasi Aset Tak Berwujud;LK
197;283;Anggota Tim;Tana Tidung;2022;Aset Lain-lain;LK
198;283;Anggota Tim;Tana Tidung;2022;Akumulasi Penyusutan Aset Lain-lain;LK
199;283;Anggota Tim;Tana Tidung;2022;kewajiban;LK
200;283;Anggota Tim;Tana Tidung;2022;Utang Transfer;LK
201;284;Anggota Tim;Tarakan;2022;Piutang Transfer;LK
202;284;Anggota Tim;Tarakan;2022;Investasi Non Permanen (dana bergulir);LK
203;284;Anggota Tim;Tarakan;2022;Investasi Permanen (Penyertaan Modal Pemerintah);LK
204;284;Anggota Tim;Tarakan;2022;Tagihan Penjualan Angsuran;LK
205;284;Anggota Tim;Tarakan;2022;Kemitraan dengan Pihak Ketiga;LK
206;284;Anggota Tim;Tarakan;2022;Aset Tak Berwujud;LK
207;284;Anggota Tim;Tarakan;2022;Amortisasi Aset Tak Berwujud;LK
208;284;Anggota Tim;Tarakan;2022;Aset Lain-lain;LK
209;284;Anggota Tim;Tarakan;2022;Akumulasi Penyusutan Aset Lain-lain;LK
210;284;Anggota Tim;Tarakan;2022;kewajiban;LK
211;284;Anggota Tim;Tarakan;2022;Utang Transfer;LK
212;285;Anggota Tim;Provinsi Kaltara;2022;Piutang Transfer;LK
213;285;Anggota Tim;Provinsi Kaltara;2022;Investasi Non Permanen (dana bergulir);LK
214;285;Anggota Tim;Provinsi Kaltara;2022;Investasi Permanen (Penyertaan Modal Pemerintah);LK
215;285;Anggota Tim;Provinsi Kaltara;2022;Tagihan Penjualan Angsuran;LK
216;285;Anggota Tim;Provinsi Kaltara;2022;Kemitraan dengan Pihak Ketiga;LK
217;285;Anggota Tim;Provinsi Kaltara;2022;Aset Tak Berwujud;LK
218;285;Anggota Tim;Provinsi Kaltara;2022;Amortisasi Aset Tak Berwujud;LK
219;285;Anggota Tim;Provinsi Kaltara;2022;Aset Lain-lain;LK
220;285;Anggota Tim;Provinsi Kaltara;2022;Akumulasi Penyusutan Aset Lain-lain;LK
221;285;Anggota Tim;Provinsi Kaltara;2022;kewajiban;LK
222;285;Anggota Tim;Provinsi Kaltara;2022;Utang Transfer;LK
223;286;Anggota Tim;Bulungan;2022;Belanja Dibayar Di Muka;LK
224;286;Anggota Tim;Bulungan;2022;Bagian Lancar TGR;LK
225;286;Anggota Tim;Bulungan;2022;Piutang Lainnya;LK
226;286;Anggota Tim;Bulungan;2022;Tanah;LK
227;286;Anggota Tim;Bulungan;2022;Peralatan dan mesin;LK
228;286;Anggota Tim;Bulungan;2022;Gedung dan Bangunan;LK
229;286;Anggota Tim;Bulungan;2022;Jalan, Irigasi dan Jaringan;LK
230;286;Anggota Tim;Bulungan;2022;Aset Tetap Lainnya;LK
231;286;Anggota Tim;Bulungan;2022;KDP;LK
232;286;Anggota Tim;Bulungan;2022;Akumulasi penyusutan;LK
233;286;Anggota Tim;Bulungan;2022;Aset lainnya;LK
234;286;Anggota Tim;Bulungan;2022;Tuntutan Ganti Rugi;LK
235;287;Anggota Tim;Malinau;2022;Belanja Dibayar Di Muka;LK
236;287;Anggota Tim;Malinau;2022;Bagian Lancar TGR;LK
237;287;Anggota Tim;Malinau;2022;Piutang Lainnya;LK
238;287;Anggota Tim;Malinau;2022;Tanah;LK
239;287;Anggota Tim;Malinau;2022;Peralatan dan mesin;LK
240;287;Anggota Tim;Malinau;2022;Gedung dan Bangunan;LK
241;287;Anggota Tim;Malinau;2022;Jalan, Irigasi dan Jaringan;LK
242;287;Anggota Tim;Malinau;2022;Aset Tetap Lainnya;LK
243;287;Anggota Tim;Malinau;2022;KDP;LK
244;287;Anggota Tim;Malinau;2022;Akumulasi penyusutan;LK
245;287;Anggota Tim;Malinau;2022;Aset lainnya;LK
246;287;Anggota Tim;Malinau;2022;Tuntutan Ganti Rugi;LK
247;288;Anggota Tim;Nunukan;2022;Bagian Lancar TGR;LK
248;288;Anggota Tim;Nunukan;2022;Piutang Lainnya;LK
249;288;Anggota Tim;Nunukan;2022;Tanah;LK
250;288;Anggota Tim;Nunukan;2022;Peralatan dan mesin;LK
251;288;Anggota Tim;Nunukan;2022;Gedung dan Bangunan;LK
252;288;Anggota Tim;Nunukan;2022;Jalan, Irigasi dan Jaringan;LK
253;288;Anggota Tim;Nunukan;2022;Aset Tetap Lainnya;LK
254;288;Anggota Tim;Nunukan;2022;KDP;LK
255;288;Anggota Tim;Nunukan;2022;Akumulasi penyusutan;LK
256;288;Anggota Tim;Nunukan;2022;Aset lainnya;LK
257;288;Anggota Tim;Nunukan;2022;Tuntutan Ganti Rugi;LK
258;289;Anggota Tim;Tana Tidung;2022;Bagian Lancar TGR;LK
259;289;Anggota Tim;Tana Tidung;2022;Piutang Lainnya;LK
260;289;Anggota Tim;Tana Tidung;2022;Tanah;LK
261;289;Anggota Tim;Tana Tidung;2022;Peralatan dan mesin;LK
262;289;Anggota Tim;Tana Tidung;2022;Gedung dan Bangunan;LK
263;289;Anggota Tim;Tana Tidung;2022;Jalan, Irigasi dan Jaringan;LK
264;289;Anggota Tim;Tana Tidung;2022;Aset Tetap Lainnya;LK
265;289;Anggota Tim;Tana Tidung;2022;KDP;LK
266;289;Anggota Tim;Tana Tidung;2022;Akumulasi penyusutan;LK
267;289;Anggota Tim;Tana Tidung;2022;Aset lainnya;LK
268;289;Anggota Tim;Tana Tidung;2022;Tuntutan Ganti Rugi;LK
269;290;Anggota Tim;Tarakan;2022;Bagian Lancar TGR;LK
270;290;Anggota Tim;Tarakan;2022;Piutang Lainnya;LK
271;290;Anggota Tim;Tarakan;2022;Tanah;LK
272;290;Anggota Tim;Tarakan;2022;Peralatan dan mesin;LK
273;290;Anggota Tim;Tarakan;2022;Gedung dan Bangunan;LK
274;290;Anggota Tim;Tarakan;2022;Jalan, Irigasi dan Jaringan;LK
275;290;Anggota Tim;Tarakan;2022;Aset Tetap Lainnya;LK
276;290;Anggota Tim;Tarakan;2022;KDP;LK
277;290;Anggota Tim;Tarakan;2022;Akumulasi penyusutan;LK
278;290;Anggota Tim;Tarakan;2022;Aset lainnya;LK
279;290;Anggota Tim;Tarakan;2022;Tuntutan Ganti Rugi;LK
280;291;Anggota Tim;Provinsi Kaltara;2022;Bagian Lancar TGR;LK
281;291;Anggota Tim;Provinsi Kaltara;2022;Piutang Lainnya;LK
282;291;Anggota Tim;Provinsi Kaltara;2022;Tanah;LK
283;291;Anggota Tim;Provinsi Kaltara;2022;Peralatan dan mesin;LK
284;291;Anggota Tim;Provinsi Kaltara;2022;Gedung dan Bangunan;LK
285;291;Anggota Tim;Provinsi Kaltara;2022;Jalan, Irigasi dan Jaringan;LK
286;291;Anggota Tim;Provinsi Kaltara;2022;Aset Tetap Lainnya;LK
287;291;Anggota Tim;Provinsi Kaltara;2022;KDP;LK
288;291;Anggota Tim;Provinsi Kaltara;2022;Akumulasi penyusutan;LK
289;291;Anggota Tim;Provinsi Kaltara;2022;Aset lainnya;LK
290;291;Anggota Tim;Provinsi Kaltara;2022;Tuntutan Ganti Rugi;LK
291;292;Anggota Tim;Bulungan;2022;Kewajiban Jangka Panjang;LK
292;292;Anggota Tim;Bulungan;2022;Pendapatan Retribusi Daerah;LK
293;292;Anggota Tim;Bulungan;2022;Pendapatan hasil Pengelolaan Kekayaan Daerah yang dipisahkan;LK
294;292;Anggota Tim;Bulungan;2022;Lain-lain PAD yang Sah;LK
295;292;Anggota Tim;Bulungan;2022;Belanja Pegawai;LK
296;292;Anggota Tim;Bulungan;2022;Penerimaan Pembiayaan;LK
297;292;Anggota Tim;Bulungan;2022;Pendapatan Retribusi Daerah;LK
298;292;Anggota Tim;Bulungan;2022;Pendapatan hasil Pengelolaan Kekayaan Daerah yang dipisahkan;LK
299;292;Anggota Tim;Bulungan;2022;Lain-lain PAD yang Sah;LK
300;292;Anggota Tim;Bulungan;2022;Beban Pegawai;LK
301;293;Anggota Tim;Malinau;2022;Kewajiban Jangka Panjang;LK
302;293;Anggota Tim;Malinau;2022;Pendapatan Retribusi Daerah;LK
303;293;Anggota Tim;Malinau;2022;Pendapatan hasil Pengelolaan Kekayaan Daerah yang dipisahkan;LK
304;293;Anggota Tim;Malinau;2022;Lain-lain PAD yang Sah;LK
305;293;Anggota Tim;Malinau;2022;Belanja Pegawai;LK
306;293;Anggota Tim;Malinau;2022;Penerimaan Pembiayaan;LK
307;293;Anggota Tim;Malinau;2022;Pendapatan Retribusi Daerah;LK
308;293;Anggota Tim;Malinau;2022;Pendapatan hasil Pengelolaan Kekayaan Daerah yang dipisahkan;LK
309;293;Anggota Tim;Malinau;2022;Lain-lain PAD yang Sah;LK
310;293;Anggota Tim;Malinau;2022;Beban Pegawai;LK
311;294;Anggota Tim;Nunukan;2022;Kewajiban Jangka Panjang;LK
312;294;Anggota Tim;Nunukan;2022;Pendapatan Retribusi Daerah;LK
313;294;Anggota Tim;Nunukan;2022;Pendapatan hasil Pengelolaan Kekayaan Daerah yang dipisahkan;LK
314;294;Anggota Tim;Nunukan;2022;Lain-lain PAD yang Sah;LK
315;294;Anggota Tim;Nunukan;2022;Belanja Pegawai;LK
316;294;Anggota Tim;Nunukan;2022;Penerimaan Pembiayaan;LK
317;294;Anggota Tim;Nunukan;2022;Pendapatan Retribusi Daerah;LK
318;294;Anggota Tim;Nunukan;2022;Pendapatan hasil Pengelolaan Kekayaan Daerah yang dipisahkan;LK
319;294;Anggota Tim;Nunukan;2022;Lain-lain PAD yang Sah;LK
320;294;Anggota Tim;Nunukan;2022;Beban Pegawai;LK
321;295;Anggota Tim;Tana Tidung;2022;Kewajiban Jangka Panjang;LK
322;295;Anggota Tim;Tana Tidung;2022;Pendapatan Retribusi Daerah;LK
323;295;Anggota Tim;Tana Tidung;2022;Pendapatan hasil Pengelolaan Kekayaan Daerah yang dipisahkan;LK
324;295;Anggota Tim;Tana Tidung;2022;Lain-lain PAD yang Sah;LK
325;295;Anggota Tim;Tana Tidung;2022;Belanja Pegawai;LK
326;295;Anggota Tim;Tana Tidung;2022;Penerimaan Pembiayaan;LK
327;295;Anggota Tim;Tana Tidung;2022;Pendapatan Retribusi Daerah;LK
328;295;Anggota Tim;Tana Tidung;2022;Pendapatan hasil Pengelolaan Kekayaan Daerah yang dipisahkan;LK
329;295;Anggota Tim;Tana Tidung;2022;Lain-lain PAD yang Sah;LK
330;295;Anggota Tim;Tana Tidung;2022;Beban Pegawai;LK
331;296;Anggota Tim;Tarakan;2022;Kewajiban Jangka Panjang;LK
332;296;Anggota Tim;Tarakan;2022;Pendapatan Retribusi Daerah;LK
333;296;Anggota Tim;Tarakan;2022;Pendapatan hasil Pengelolaan Kekayaan Daerah yang dipisahkan;LK
334;296;Anggota Tim;Tarakan;2022;Lain-lain PAD yang Sah;LK
335;296;Anggota Tim;Tarakan;2022;Belanja Pegawai;LK
336;296;Anggota Tim;Tarakan;2022;Penerimaan Pembiayaan;LK
337;296;Anggota Tim;Tarakan;2022;Pendapatan Retribusi Daerah;LK
338;296;Anggota Tim;Tarakan;2022;Pendapatan hasil Pengelolaan Kekayaan Daerah yang dipisahkan;LK
339;296;Anggota Tim;Tarakan;2022;Lain-lain PAD yang Sah;LK
340;296;Anggota Tim;Tarakan;2022;Beban Pegawai;LK
341;297;Anggota Tim;Provinsi Kaltara;2022;Kewajiban Jangka Panjang;LK
342;297;Anggota Tim;Provinsi Kaltara;2022;Pendapatan Retribusi Daerah;LK
343;297;Anggota Tim;Provinsi Kaltara;2022;Pendapatan hasil Pengelolaan Kekayaan Daerah yang dipisahkan;LK
344;297;Anggota Tim;Provinsi Kaltara;2022;Lain-lain PAD yang Sah;LK
345;297;Anggota Tim;Provinsi Kaltara;2022;Belanja Pegawai;LK
346;297;Anggota Tim;Provinsi Kaltara;2022;Penerimaan Pembiayaan;LK
347;297;Anggota Tim;Provinsi Kaltara;2022;Pendapatan Retribusi Daerah;LK
348;297;Anggota Tim;Provinsi Kaltara;2022;Pendapatan hasil Pengelolaan Kekayaan Daerah yang dipisahkan;LK
349;297;Anggota Tim;Provinsi Kaltara;2022;Lain-lain PAD yang Sah;LK
350;297;Anggota Tim;Provinsi Kaltara;2022;Beban Pegawai;LK
351;298;Anggota Tim;Bulungan;2022;Pengeluaran Pembiayaan;LK
352;298;Anggota Tim;Bulungan;2022;Pendapatan Transfer Pemerintah Pusat;LK
353;298;Anggota Tim;Bulungan;2022;Pendapatan Transfer Pemerintah Pusat – Lainnya;LK
354;298;Anggota Tim;Bulungan;2022;Pendapatan Transfer Pemerintah daerah lainnya (Provinsi);LK
355;298;Anggota Tim;Bulungan;2022;Bantuan Keuangan;LK
356;298;Anggota Tim;Bulungan;2022;Beban Amortisasi;LK
357;298;Anggota Tim;Bulungan;2022;Beban Transfer;LK
358;298;Anggota Tim;Bulungan;2022;Beban Hibah;LK
359;298;Anggota Tim;Bulungan;2022;Beban Bantuan Sosial;LK
360;298;Anggota Tim;Bulungan;2022;Beban Penyisihan Piutang;LK
361;298;Anggota Tim;Bulungan;2022;Beban Luar Biasa;LK
